X1,x,y,binary,group
1878,-41.278785705566406,22.339616775512695,0,LiberalJudaism
1767,-9.039085388183594,-9.291068077087402,0,LiberalJudaism
1775,-12.48482608795166,10.685251235961914,0,LiberalJudaism
1745,-10.438218116760254,8.97735595703125,0,LiberalJudaism
1782,5.627356052398682,-0.3169328272342682,0,LiberalJudaism
1897,-55.73832321166992,-21.27680206298828,0,MalcolmX
1898,-55.846981048583984,-21.510251998901367,0,MalcolmX
1905,-54.7182731628418,-21.04190444946289,0,MalcolmX
1895,-55.51336669921875,-21.60718536376953,0,MalcolmX
2005,4.412027359008789,31.839786529541016,0,MehrBaba
1965,-5.349712371826172,16.0231990814209,0,MehrBaba
2125,46.66933822631836,-3.4629151821136475,0,MehrBaba
2021,-6.91758394241333,-14.383397102355957,0,MehrBaba
1920,4.585463047027588,25.286298751831055,0,MehrBaba
2111,46.934608459472656,-3.6805214881896973,0,MehrBaba
1915,-12.468481063842773,-19.454349517822266,0,MehrBaba
2171,26.083274841308594,-40.07426834106445,0,MehrBaba
2026,4.220873832702637,21.874351501464844,0,MehrBaba
2109,5.981106281280518,12.607877731323242,0,MehrBaba
2020,-15.892972946166992,-41.48099136352539,0,MehrBaba
2106,25.69251251220703,-30.79588508605957,0,MehrBaba
1949,-7.832141876220703,-20.111024856567383,0,MehrBaba
2079,5.5234785079956055,28.099533081054688,0,MehrBaba
2001,29.37084197998047,-15.300383567810059,0,MehrBaba
2140,33.10502624511719,-14.578595161437988,0,MehrBaba
2007,-21.30103874206543,-14.259620666503906,0,MehrBaba
1987,6.330710411071777,12.114139556884766,0,MehrBaba
1948,-13.410299301147461,-21.464527130126953,0,MehrBaba
1983,5.162045955657959,24.09413719177246,0,MehrBaba
2030,22.975872039794922,-15.069571495056152,0,MehrBaba
2088,46.6580696105957,-3.2268004417419434,0,MehrBaba
1959,-16.92029571533203,-41.125816345214844,0,MehrBaba
2009,5.401700019836426,26.99456024169922,0,MehrBaba
2051,-6.593800067901611,18.662494659423828,0,MehrBaba
1950,-13.094574928283691,-22.888208389282227,0,MehrBaba
1967,-7.666598320007324,24.527616500854492,0,MehrBaba
2055,-22.21021270751953,-15.56338119506836,0,MehrBaba
2045,-14.637593269348145,-19.903974533081055,0,MehrBaba
1909,0.7895945906639099,20.897581100463867,0,MehrBaba
1956,4.583927631378174,12.146384239196777,0,MehrBaba
1962,-8.518388748168945,19.719532012939453,0,MehrBaba
2012,-7.357875347137451,17.419843673706055,0,MehrBaba
1977,27.55293846130371,-16.547649383544922,0,MehrBaba
2093,-12.348169326782227,-20.303173065185547,0,MehrBaba
2043,5.96413516998291,22.612930297851562,0,MehrBaba
1932,0.41933542490005493,23.44590187072754,0,MehrBaba
2146,-18.36313819885254,17.129981994628906,0,MehrBaba
2118,-6.2365570068359375,-18.663728713989258,0,MehrBaba
2054,15.71412181854248,5.595500946044922,0,MehrBaba
1979,1.9839049577713013,2.0595953464508057,0,MehrBaba
1954,3.558152675628662,20.954219818115234,0,MehrBaba
1926,4.099260330200195,30.950057983398438,0,MehrBaba
1930,0.48619163036346436,21.495132446289063,0,MehrBaba
1928,-8.10861587524414,-20.47898292541504,0,MehrBaba
2137,-0.050465717911720276,23.336071014404297,0,MehrBaba
2135,-20.21855354309082,-40.40715789794922,0,MehrBaba
1943,-19.10872459411621,-39.47747802734375,0,MehrBaba
2044,-7.640966892242432,-11.908148765563965,0,MehrBaba
1990,-6.306501865386963,11.119848251342773,0,MehrBaba
2022,-8.604602813720703,-19.47344970703125,0,MehrBaba
1911,0.8214981555938721,20.76059913635254,0,MehrBaba
2127,-15.32083797454834,-40.79436492919922,0,MehrBaba
2095,46.17913818359375,-3.4226937294006348,0,MehrBaba
2033,-7.595376014709473,10.852585792541504,0,MehrBaba
1986,-7.994349479675293,19.526748657226562,0,MehrBaba
1988,-11.022804260253906,-18.67445182800293,0,MehrBaba
2159,-9.077889442443848,19.906171798706055,0,MehrBaba
2104,-13.918856620788574,-17.079912185668945,0,MehrBaba
1985,-13.968209266662598,-39.27668380737305,0,MehrBaba
1940,-8.625298500061035,-19.510231018066406,0,MehrBaba
2061,2.385845184326172,19.098264694213867,0,MehrBaba
1935,-5.1999359130859375,11.15577507019043,0,MehrBaba
2090,-10.059063911437988,20.008665084838867,0,MehrBaba
2169,-2.8033535480499268,17.75870704650879,0,MehrBaba
2147,5.4211320877075195,6.571913242340088,0,MehrBaba
2216,2.047443151473999,47.61307907104492,0,NaumanKhan
2190,20.672260284423828,-37.930049896240234,0,NaumanKhan
2220,-1.370764970779419,22.37932777404785,0,NaumanKhan
2202,9.921187400817871,49.60131072998047,0,NaumanKhan
2176,4.004141807556152,46.416900634765625,0,NaumanKhan
2229,-8.5069427490234375,4.260661602020264,0,NaumanKhan
2192,2.1701676845550537,47.05009841918945,0,NaumanKhan
2251,3.1127333641052246,40.004791259765625,0,NaumanKhan
2219,7.529857158660889,45.79183578491211,0,NaumanKhan
2225,16.618104934692383,50.33420944213867,0,NaumanKhan
2198,7.027375221252441,44.275840759277344,0,NaumanKhan
2210,5.734115123748779,45.87516784667969,0,NaumanKhan
2179,9.839975357055664,51.4996337890625,0,NaumanKhan
2242,27.071622848510742,-26.674625396728516,0,NaumanKhan
2186,4.864940643310547,45.66465759277344,0,NaumanKhan
2173,7.6363725662231445,49.14500045776367,0,NaumanKhan
2184,10.328864097595215,48.751407623291016,0,NaumanKhan
2226,16.605846405029297,50.360321044921875,0,NaumanKhan
2193,-0.27220213413238525,41.75834655761719,0,NaumanKhan
2240,26.97201156616211,-40.74415588378906,0,NaumanKhan
2212,8.380940437316895,-11.04440975189209,0,NaumanKhan
2266,-19.295625686645508,34.24469757080078,1,nusra-front
2263,-15.90099048614502,28.390460968017578,1,nusra-front
2259,-18.72785186767578,32.11298751831055,1,nusra-front
2371,26.1590518951416,29.583337783813477,0,PastorAnderson
2378,-41.740394592285156,-28.91577911376953,0,PastorAnderson
2325,15.099209785461426,31.882402420043945,0,PastorAnderson
2363,44.120182037353516,-30.05801773071289,0,PastorAnderson
2438,11.70813274383545,27.214740753173828,0,PastorAnderson
2443,11.743950843811035,15.502375602722168,0,PastorAnderson
2268,31.28486442565918,17.373977661132812,0,PastorAnderson
2454,24.93918800354004,-19.114215850830078,0,PastorAnderson
2403,33.40454864501953,-39.91892623901367,0,PastorAnderson
2269,27.43294906616211,41.285301208496094,0,PastorAnderson
2300,41.445316314697266,-25.15145492553711,0,PastorAnderson
2298,36.031734466552734,17.64948844909668,0,PastorAnderson
2383,34.18308639526367,20.28461265563965,0,PastorAnderson
2490,31.10448455810547,36.24154281616211,0,PastorAnderson
2290,36.38017272949219,33.57353591918945,0,PastorAnderson
2271,31.789180755615234,17.34609031677246,0,PastorAnderson
2315,35.82111740112305,-20.569177627563477,0,PastorAnderson
2314,39.40024185180664,-24.989660263061523,0,PastorAnderson
2441,53.24900817871094,6.985732078552246,0,PastorAnderson
2364,53.5311279296875,-10.668346405029297,0,PastorAnderson
2340,35.804046630859375,21.442819595336914,0,PastorAnderson
2352,15.887892723083496,-26.656354904174805,0,PastorAnderson
2360,-28.329299926757813,-31.12690544128418,0,PastorAnderson
2279,27.57248306274414,41.25115203857422,0,PastorAnderson
2418,31.647056579589844,34.51670837402344,0,PastorAnderson
2332,19.57394027709961,18.406909942626953,0,PastorAnderson
2415,37.51857376098633,-29.233192443847656,0,PastorAnderson
2461,-4.182058334350586,-27.772565841674805,0,PastorAnderson
2328,45.300376892089844,-27.652122497558594,0,PastorAnderson
2381,-35.953861236572266,-21.064241409301758,0,PastorAnderson
2431,38.91553497314453,-19.203393936157227,0,PastorAnderson
2278,-28.727746963500977,-15.553214073181152,0,PastorAnderson
2400,28.637962341308594,15.674118041992187,0,PastorAnderson
2317,45.13813018798828,-0.22010387480258942,0,PastorAnderson
2485,23.736404418945313,16.509780883789063,0,PastorAnderson
2323,27.31998634338379,-44.32573699951172,0,PastorAnderson
2493,24.910959243774414,37.90611267089844,0,PastorAnderson
2468,36.70405197143555,-2.3446202278137207,0,PastorAnderson
2395,44.69879913330078,12.10496997833252,0,PastorAnderson
2480,14.362749099731445,25.180370330810547,0,PastorAnderson
2289,38.179534912109375,17.67031478881836,0,PastorAnderson
2471,29.222009658813477,-34.77138137817383,0,PastorAnderson
2439,10.113876342773437,18.51124382019043,0,PastorAnderson
2462,14.697465896606445,34.384552001953125,0,PastorAnderson
2437,-31.952346801757813,0.5905063152313232,0,PastorAnderson
2428,7.711370944976807,8.217964172363281,0,PastorAnderson
2455,48.28352737426758,-26.974164962768555,0,PastorAnderson
2413,36.09345626831055,8.207850456237793,0,PastorAnderson
2267,30.53365707397461,18.5858211517334,0,PastorAnderson
2324,31.49843406677246,31.728700637817383,0,PastorAnderson
2305,47.59340286254883,-28.219467163085937,0,PastorAnderson
2444,-31.6583309173584,-25.119667053222656,0,PastorAnderson
2362,10.65489673614502,-51.3769416809082,0,PastorAnderson
2304,32.265438079833984,15.690711975097656,0,PastorAnderson
2475,10.062068939208984,45.573219299316406,0,PastorAnderson
2390,19.770654678344727,14.702143669128418,0,PastorAnderson
2316,19.48195457458496,-49.84939956665039,0,PastorAnderson
2552,45.01850509643555,31.812484741210937,0,Rabbinic
2543,46.07793045043945,34.53966522216797,0,Rabbinic
2553,46.71551513671875,30.258329391479492,0,Rabbinic
2513,49.313480377197266,32.27439880371094,0,Rabbinic
2515,48.85968780517578,30.308115005493164,0,Rabbinic
2507,46.47859191894531,34.38841247558594,0,Rabbinic
2538,47.826045989990234,31.123620986938477,0,Rabbinic
2542,47.404754638671875,31.710786819458008,0,Rabbinic
2539,47.8452262878418,32.41851806640625,0,Rabbinic
2504,49.255699157714844,35.3037109375,0,Rabbinic
2526,48.65355682373047,31.26470947265625,0,Rabbinic
2525,46.80014419555664,31.279449462890625,0,Rabbinic
2532,45.64086151123047,34.46144485473633,0,Rabbinic
2499,48.86945343017578,33.82099151611328,0,Rabbinic
2577,-8.749542236328125,13.898340225219727,0,Schizophrenia
2608,-12.937823295593262,14.17529582977295,0,Schizophrenia
2610,-8.498068809509277,11.653299331665039,0,Schizophrenia
2555,-13.237130165100098,16.1876277923584,0,Schizophrenia
2624,-11.7540922164917,9.456682205200195,0,Schizophrenia
2622,-12.011985778808594,9.301653861999512,0,Schizophrenia
2587,-10.651867866516113,10.984207153320312,0,Schizophrenia
2623,-9.968879699707031,11.634748458862305,0,Schizophrenia
2593,-11.275308609008789,20.492351531982422,0,Schizophrenia
2562,-10.593278884887695,-41.201419830322266,0,Schizophrenia
2594,-13.254351615905762,16.637779235839844,0,Schizophrenia
2570,-21.721250534057617,31.828495025634766,0,Schizophrenia
2585,-12.641258239746094,8.580949783325195,0,Schizophrenia
2573,-13.65040111541748,12.127352714538574,0,Schizophrenia
2617,-12.665542602539063,14.053679466247559,0,Schizophrenia
2592,-10.887289047241211,10.533293724060059,0,Schizophrenia
2558,-11.819731712341309,12.452746391296387,0,Schizophrenia
2584,-14.112101554870605,2.2600057125091553,0,Schizophrenia
2849,-5.691177845001221,26.110179901123047,1,SeaShepherds
2981,-2.0453319549560547,0.46118655800819397,1,SeaShepherds
2780,-46.07960891723633,-11.831178665161133,1,SeaShepherds
2934,-42.579925537109375,-13.824804306030273,1,SeaShepherds
2638,-48.6874885559082,0.14777301251888275,1,SeaShepherds
2697,-22.781574249267578,19.181909561157227,1,SeaShepherds
2958,-26.287012100219727,-4.215362071990967,1,SeaShepherds
3041,-24.94803237915039,19.101131439208984,1,SeaShepherds
2675,-49.16387939453125,-0.5445704460144043,1,SeaShepherds
2654,-8.687834739685059,-50.18600082397461,1,SeaShepherds
3020,-17.2736873626709,16.673635482788086,1,SeaShepherds
2964,-25.178943634033203,-2.9813485145568848,1,SeaShepherds
2847,-42.04132080078125,-13.860503196716309,1,SeaShepherds
2932,-42.79442596435547,-13.91195011138916,1,SeaShepherds
2833,-46.20262145996094,-15.645946502685547,1,SeaShepherds
2658,-22.5915584564209,17.638927459716797,1,SeaShepherds
2791,21.53065299987793,3.979623794555664,1,SeaShepherds
3016,-47.57182693481445,-10.49367904663086,1,SeaShepherds
3059,-36.971412658691406,0.6140112280845642,1,SeaShepherds
2758,-41.84785842895508,-15.475555419921875,1,SeaShepherds
2725,-49.92351531982422,-13.049586296081543,1,SeaShepherds
2967,-40.991455078125,-9.926987648010254,1,SeaShepherds
3084,-41.592308044433594,-17.248981475830078,1,SeaShepherds
3106,-31.533950805664063,-1.6878669261932373,1,SeaShepherds
3019,-17.157093048095703,16.61016082763672,1,SeaShepherds
3155,-25.056087493896484,-35.3603401184082,1,SeaShepherds
3219,-44.372074127197266,-14.624898910522461,1,SeaShepherds
2640,-44.7679557800293,0.0426182821393013,1,SeaShepherds
2765,-13.513115882873535,-33.96747970581055,1,SeaShepherds
3037,-3.0587730407714844,16.251245498657227,1,SeaShepherds
2721,-44.944427490234375,3.1845028400421143,1,SeaShepherds
2998,-14.311736106872559,18.168020248413086,1,SeaShepherds
2995,-44.76252365112305,-10.946395874023438,1,SeaShepherds
3000,-22.478437423706055,0.13319629430770874,1,SeaShepherds
2695,-47.177337646484375,3.698709011077881,1,SeaShepherds
3164,22.15247344970703,11.612504959106445,1,SeaShepherds
2676,-48.49607467651367,0.10283994674682617,1,SeaShepherds
2975,-10.427165985107422,17.080646514892578,1,SeaShepherds
2717,-24.59602928161621,21.959632873535156,1,SeaShepherds
3125,-35.41455841064453,-2.477494955062866,1,SeaShepherds
2875,-3.9840071201324463,16.133413314819336,1,SeaShepherds
2924,-20.308879852294922,19.778535842895508,1,SeaShepherds
2848,-48.81937789916992,-8.259136199951172,1,SeaShepherds
3137,-26.46442413330078,7.277757167816162,1,SeaShepherds
2886,-18.429744720458984,14.76771354675293,1,SeaShepherds
2712,-47.242835998535156,4.1962103843688965,1,SeaShepherds
2997,-11.522988319396973,22.292041778564453,1,SeaShepherds
2994,-15.359477043151855,17.46590805053711,1,SeaShepherds
2681,-25.983407974243164,8.191266059875488,1,SeaShepherds
2985,-24.895307540893555,15.968340873718262,1,SeaShepherds
3175,-21.15839195251465,23.75442886352539,1,SeaShepherds
2863,10.828946113586426,3.5146231651306152,1,SeaShepherds
2939,-29.294496536254883,16.0474853515625,1,SeaShepherds
3217,-29.918914794921875,-3.563152313232422,1,SeaShepherds
2912,-11.939263343811035,16.789079666137695,1,SeaShepherds
3104,-29.181472778320313,-0.0384560264647007,1,SeaShepherds
2851,-19.098356246948242,-1.717272400856018,1,SeaShepherds
2901,-43.88077926635742,-17.253576278686523,1,SeaShepherds
2733,-43.3729362487793,-6.111603260040283,1,SeaShepherds
3029,20.465726852416992,3.0327789783477783,1,SeaShepherds
3103,-29.499656677246094,16.173004150390625,1,SeaShepherds
2945,-14.794400215148926,-31.29048728942871,1,SeaShepherds
3128,-14.950737953186035,16.873947143554688,1,SeaShepherds
3098,-35.59201431274414,-8.651969909667969,1,SeaShepherds
2677,-19.519699096679688,22.754497528076172,1,SeaShepherds
2974,-21.6204776763916,16.99741554260254,1,SeaShepherds
3200,0.626558780670166,5.505287170410156,1,SeaShepherds
2860,-1.810486912727356,-0.19464947283267975,1,SeaShepherds
2915,-15.99386978149414,15.607697486877441,1,SeaShepherds
2883,-26.679641723632813,18.875951766967773,1,SeaShepherds
3053,-39.03132247924805,-6.630570411682129,1,SeaShepherds
3211,-41.12176513671875,-7.04378604888916,1,SeaShepherds
2752,-28.20147132873535,-1.1856073141098022,1,SeaShepherds
3024,-8.030445098876953,22.874425888061523,1,SeaShepherds
2949,-44.7730598449707,-4.721922397613525,1,SeaShepherds
2726,-49.90467071533203,-13.068519592285156,1,SeaShepherds
2685,-43.2717170715332,-2.043531894683838,1,SeaShepherds
2629,-50.083763122558594,-0.19216476380825043,1,SeaShepherds
2804,5.121896266937256,-10.209349632263184,1,SeaShepherds
2881,-30.198287963867188,14.67951774597168,1,SeaShepherds
2965,-18.239952087402344,6.553332805633545,1,SeaShepherds
2727,-42.9449348449707,0.8617563247680664,1,SeaShepherds
2879,-9.44869613647461,-29.610713958740234,1,SeaShepherds
2857,-34.664127349853516,3.418475866317749,1,SeaShepherds
3203,6.805338382720947,-10.975071907043457,1,SeaShepherds
2936,-7.431019306182861,30.088214874267578,1,SeaShepherds
3214,-12.096699714660645,-30.72589683532715,1,SeaShepherds
3169,-4.258647918701172,6.351361274719238,1,SeaShepherds
2893,-45.123294830322266,-18.445186614990234,1,SeaShepherds
2662,-51.46983337402344,-0.18429222702980042,1,SeaShepherds
2711,-38.34539794921875,-1.380857229232788,1,SeaShepherds
2993,-31.00674819946289,3.9911680221557617,1,SeaShepherds
2843,-26.344999313354492,8.997507095336914,1,SeaShepherds
2777,-32.803138732910156,-7.927062034606934,1,SeaShepherds
2628,-50.53445816040039,-5.6287126541137695,1,SeaShepherds
2969,-24.535682678222656,-34.66501235961914,1,SeaShepherds
3141,-16.39006233215332,-29.668655395507813,1,SeaShepherds
2773,-15.711703300476074,12.126953125,1,SeaShepherds
2919,-24.808826446533203,15.658722877502441,1,SeaShepherds
3122,-11.49975872039795,21.428022384643555,1,SeaShepherds
3008,-27.959836959838867,-1.6226259469985962,1,SeaShepherds
2782,-39.59520721435547,-18.30113410949707,1,SeaShepherds
3120,19.829681396484375,8.75875186920166,1,SeaShepherds
3069,-23.895729064941406,1.732035756111145,1,SeaShepherds
3188,-22.667438507080078,-17.705652236938477,1,SeaShepherds
2839,-27.687402725219727,15.187172889709473,1,SeaShepherds
2704,-46.399776458740234,-0.49871066212654114,1,SeaShepherds
2653,-46.30740737915039,-10.649877548217773,1,SeaShepherds
2788,-49.58061218261719,-2.481678009033203,1,SeaShepherds
2876,-26.52541732788086,10.541036605834961,1,SeaShepherds
2759,-47.370330810546875,-9.541265487670898,1,SeaShepherds
2771,-22.804180145263672,0.47003620862960815,1,SeaShepherds
3051,-27.825151443481445,1.3487995862960815,1,SeaShepherds
3205,-31.87307357788086,-0.5855566263198853,1,SeaShepherds
3209,-12.235224723815918,12.315717697143555,1,SeaShepherds
3057,-16.570409774780273,-30.7906494140625,1,SeaShepherds
2898,-32.605682373046875,7.431436061859131,1,SeaShepherds
2982,-20.888347625732422,-7.970573425292969,1,SeaShepherds
3083,-18.766372680664063,0.7533894777297974,1,SeaShepherds
2836,-34.04633331298828,0.8047654628753662,1,SeaShepherds
3082,-29.214073181152344,-0.22132748365402222,1,SeaShepherds
2930,-14.13239860534668,-31.398141860961914,1,SeaShepherds
3118,-21.034332275390625,23.969608306884766,1,SeaShepherds
2666,-48.390289306640625,-8.634926795959473,1,SeaShepherds
2979,-35.97193145751953,-0.3519226312637329,1,SeaShepherds
3170,-14.223331451416016,2.6193675994873047,1,SeaShepherds
3136,-25.101972579956055,-35.45067596435547,1,SeaShepherds
2786,-35.61991500854492,-0.4443424642086029,1,SeaShepherds
2694,-47.46306610107422,-4.392435073852539,1,SeaShepherds
2670,-20.07896614074707,15.859770774841309,1,SeaShepherds
2686,-28.0750675201416,9.51889419555664,1,SeaShepherds
2921,3.328899621963501,35.997520446777344,1,SeaShepherds
3147,-15.929914474487305,-29.175329208374023,1,SeaShepherds
2973,-26.139192581176758,11.055105209350586,1,SeaShepherds
3038,-24.480281829833984,9.315464973449707,1,SeaShepherds
2728,-47.65105056762695,1.2213009595870972,1,SeaShepherds
2989,-24.25628662109375,18.739656448364258,1,SeaShepherds
2781,-53.19565200805664,-2.4386844635009766,1,SeaShepherds
2917,-21.629085540771484,19.05021095275879,1,SeaShepherds
2672,-48.62364196777344,-5.60711669921875,1,SeaShepherds
3184,-26.28144645690918,3.321443796157837,1,SeaShepherds
3014,-13.581894874572754,-33.75300216674805,1,SeaShepherds
2678,-46.28250503540039,-3.470365524291992,1,SeaShepherds
2744,-42.863128662109375,0.7945811152458191,1,SeaShepherds
2743,-36.96112823486328,-2.9109182357788086,1,SeaShepherds
2760,-40.37630081176758,-11.318317413330078,1,SeaShepherds
3002,-39.67622756958008,-18.353639602661133,1,SeaShepherds
2754,-45.263206481933594,-18.684999465942383,1,SeaShepherds
2820,-8.761739730834961,8.44670295715332,1,SeaShepherds
3194,-18.446338653564453,5.215798854827881,1,SeaShepherds
2636,-47.11381912231445,-1.165246844291687,1,SeaShepherds
3752,11.139113426208496,-50.52447509765625,0,Shepherd
3757,7.972930908203125,-32.77989959716797,0,Shepherd
3588,0.6079143285751343,-8.477354049682617,0,Shepherd
3592,9.04013442993164,-32.634033203125,0,Shepherd
3636,23.35002899169922,-42.96730422973633,0,Shepherd
3638,7.741981029510498,-27.021480560302734,0,Shepherd
3851,16.23541831970215,-26.30250358581543,0,Shepherd
3417,38.27037048339844,24.92562484741211,0,Shepherd
3427,18.915931701660156,-38.2822151184082,0,Shepherd
3895,13.148709297180176,-27.653656005859375,0,Shepherd
3560,-7.465679168701172,-26.25925636291504,0,Shepherd
3773,18.0617618560791,-25.323848724365234,0,Shepherd
3670,-21.074235916137695,-35.08122634887695,0,Shepherd
3942,5.105624198913574,-21.648433685302734,0,Shepherd
3327,36.858280181884766,-29.551494598388672,0,Shepherd
3750,-1.4664323329925537,-12.938980102539062,0,Shepherd
3827,22.791784286499023,-5.944690227508545,0,Shepherd
3455,20.205522537231445,-29.34352684020996,0,Shepherd
3618,-40.31535339355469,-7.899352073669434,0,Shepherd
3541,1.2922495603561401,12.25822639465332,0,Shepherd
3305,28.21917152404785,-43.11005783081055,0,Shepherd
3354,25.10613250732422,-37.504154205322266,0,Shepherd
3817,-20.951452255249023,4.470952033996582,0,Shepherd
3857,42.40580368041992,-31.545875549316406,0,Shepherd
3787,18.027128219604492,37.4549560546875,0,Shepherd
3695,-32.672245025634766,19.97551727294922,0,Shepherd
3714,13.535760879516602,-34.077972412109375,0,Shepherd
3831,-1.2953088283538818,17.705280303955078,0,Shepherd
3438,-2.2206685543060303,-10.230589866638184,0,Shepherd
3564,9.593561172485352,11.94774055480957,0,Shepherd
3345,-7.321044445037842,10.421585083007812,0,Shepherd
3590,-2.7573208808898926,-16.87286376953125,0,Shepherd
3523,19.303205490112305,3.5166308879852295,0,Shepherd
3634,-10.957876205444336,-39.187721252441406,0,Shepherd
3448,13.32340145111084,-37.498931884765625,0,Shepherd
3370,22.125215530395508,-48.6418342590332,0,Shepherd
3815,-3.7254624366760254,12.212538719177246,0,Shepherd
3573,10.613081932067871,-30.103595733642578,0,Shepherd
3549,10.111273765563965,-35.02144241333008,0,Shepherd
3473,26.425661087036133,-23.004732131958008,0,Shepherd
3776,0.023991011083126068,10.140612602233887,0,Shepherd
3853,19.221431732177734,16.513225555419922,0,Shepherd
3948,22.014631271362305,-0.6001507639884949,0,Shepherd
3613,-22.5479679107666,-2.7771105766296387,0,Shepherd
3616,18.45907974243164,-7.4160966873168945,0,Shepherd
3406,5.284605979919434,-18.185239791870117,0,Shepherd
3263,5.983819484710693,19.653478622436523,0,Shepherd
3346,-0.8852239847183228,4.911116123199463,0,Shepherd
3341,14.787588119506836,-0.1270427256822586,0,Shepherd
3533,15.266180038452148,-13.906282424926758,0,Shepherd
3861,-25.136812210083008,0.2865116596221924,0,Shepherd
3640,10.162961959838867,-33.79825973510742,0,Shepherd
3497,14.216282844543457,4.804625988006592,0,Shepherd
3756,10.150432586669922,-20.457462310791016,0,Shepherd
3796,-30.634422302246094,14.74906063079834,0,Shepherd
3452,11.243572235107422,-28.66132164001465,0,Shepherd
3802,19.292213439941406,18.125293731689453,0,Shepherd
3349,19.889867782592773,-10.779584884643555,0,Shepherd
3867,16.585330963134766,-12.016050338745117,0,Shepherd
3715,20.90833282470703,-25.493576049804687,0,Shepherd
3848,43.48258590698242,-37.040748596191406,0,Shepherd
3400,13.785171508789063,-21.729541778564453,0,Shepherd
3501,-0.08303487300872803,-37.19426727294922,0,Shepherd
3574,16.393348693847656,-35.425559997558594,0,Shepherd
3313,29.114694595336914,-38.42579650878906,0,Shepherd
3581,19.636489868164062,-17.392301559448242,0,Shepherd
3422,-27.513185501098633,-40.76066207885742,0,Shepherd
3306,8.249372482299805,-22.390810012817383,0,Shepherd
3344,3.3156492710113525,-3.0720911026000977,0,Shepherd
3639,-29.356220245361328,11.554590225219727,0,Shepherd
3930,1.7285003662109375,-2.8746988773345947,0,Shepherd
3431,18.074237823486328,10.299732208251953,0,Shepherd
3713,-1.5792149305343628,-4.787370681762695,0,Shepherd
3378,21.734241485595703,5.803896903991699,0,Shepherd
3318,7.109948635101318,-21.867958068847656,0,Shepherd
3423,28.18092918395996,-45.49827575683594,0,Shepherd
3291,-4.6948561668396,25.168201446533203,0,Shepherd
3906,12.385284423828125,-18.08501625061035,0,Shepherd
3842,0.07525607198476791,25.102659225463867,0,Shepherd
3593,12.301674842834473,-33.672428131103516,0,Shepherd
3622,21.457181930541992,-30.163848876953125,0,Shepherd
3544,-0.49544423818588257,-7.178304195404053,0,Shepherd
3394,27.97994613647461,-43.10375213623047,0,Shepherd
3348,9.301429748535156,8.269230842590332,0,Shepherd
3717,-3.7364869117736816,3.1830668449401855,0,Shepherd
3490,9.509181022644043,-15.313297271728516,0,Shepherd
3471,14.389842987060547,-34.81608963012695,0,Shepherd
3502,-2.7256176471710205,8.174257278442383,0,Shepherd
3897,3.0275657176971436,5.279841899871826,0,Shepherd
3243,36.0150260925293,-35.16305923461914,0,Shepherd
3735,18.72770118713379,34.50546646118164,0,Shepherd
3749,23.043556213378906,-35.60651779174805,0,Shepherd
3550,-27.27092742919922,-25.04843521118164,0,Shepherd
3939,10.312066078186035,10.451977729797363,0,Shepherd
3339,35.38319396972656,-31.008764266967773,0,Shepherd
3780,23.02550506591797,7.1695733070373535,0,Shepherd
3606,12.761446952819824,-8.7216644287109375,0,Shepherd
3319,39.58830261230469,-26.359262466430664,0,Shepherd
3337,1.7134664058685303,3.485707998275757,0,Shepherd
3957,6.454524993896484,-26.27794647216797,0,Shepherd
3612,-24.915559768676758,3.949097156524658,0,Shepherd
3661,-8.61518383026123,3.9798038005828857,0,Shepherd
3810,9.182138442993164,22.183366775512695,0,Shepherd
3484,21.81710433959961,-28.621484756469727,0,Shepherd
3479,15.646450996398926,-50.58673858642578,0,Shepherd
3299,16.248321533203125,-21.543331146240234,0,Shepherd
3513,8.777336120605469,7.670172214508057,0,Shepherd
3682,29.703834533691406,-51.24794006347656,0,Shepherd
3401,-15.494510650634766,-30.215351104736328,0,Shepherd
3510,13.705771446228027,-28.620361328125,0,Shepherd
3551,-41.487083435058594,-13.906780242919922,0,Shepherd
3736,20.576581954956055,-5.851532459259033,0,Shepherd
